,type,word,position,stemmed,polarity
777,1.0,blabber,verb,y,-1
778,0.5,black,adj,n,-1
779,0.5,blackmail,verb,y,-1
780,1.0,blah,anypos,y,-1
781,1.0,blame,adj,n,-1
782,1.0,blame,noun,n,-1
783,1.0,blame,verb,y,-1
784,1.0,blameless,adj,n,1
785,1.0,blameworthy,adj,n,-1
786,1.0,bland,adj,n,-1
787,1.0,blandish,verb,y,-1
788,1.0,blaspheme,verb,y,-1
789,1.0,blasphemous,adj,n,-1
790,1.0,blasphemous,anypos,y,-1
791,1.0,blasphemy,noun,n,-1
792,0.5,blast,anypos,y,-1
793,1.0,blasted,anypos,y,-1
794,1.0,blatant,adj,n,-1
795,1.0,blatantly,adj,n,-1
796,1.0,blather,verb,y,-1
797,1.0,bleak,adj,n,-1
798,1.0,bleakly,anypos,n,-1
799,1.0,bleakness,noun,n,-1
800,0.5,bleed,verb,y,-1
801,0.5,blemish,noun,n,-1
802,0.5,blemish,verb,y,-1
803,1.0,bless,verb,y,1
804,1.0,blessing,adj,n,1
805,1.0,blessing,noun,n,1
806,0.5,blind,anypos,n,-1
807,1.0,blinding,adj,n,-1
808,1.0,blinding,anypos,y,-1
809,1.0,blindingly,adj,n,-1
810,0.5,blindness,adj,n,-1
811,1.0,blindside,verb,y,-1
812,1.0,bliss,noun,n,1
813,1.0,blissful,adj,n,1
814,1.0,blissfully,adverb,n,1
815,1.0,blister,verb,y,-1
816,1.0,blistering,adj,n,-1
817,1.0,blithe,adj,n,1
818,1.0,bloated,adj,n,-1
819,0.5,block,noun,n,-1
820,0.5,block,verb,y,-1
821,1.0,blockhead,adj,n,-1
822,0.5,blood,adj,n,0
823,0.5,blood,noun,n,-1
824,1.0,bloodshed,noun,n,-1
825,1.0,bloodthirsty,adj,n,-1
826,0.5,bloody,adj,n,-1
827,0.5,bloom,verb,y,1
828,0.5,blossom,verb,y,1
829,0.5,blow,adj,n,-1
830,0.5,blow,noun,n,-1
831,1.0,blunder,adj,n,-1
832,1.0,blunder,noun,n,-1
833,1.0,blundering,anypos,n,-1
834,1.0,blunders,anypos,n,-1
835,1.0,blunt,adj,n,-1
836,0.5,blur,verb,y,-1
837,1.0,blurt,verb,y,-1
838,1.0,boast,verb,y,1
839,1.0,boast,verb,y,-1
840,1.0,boastful,adj,n,-1
841,1.0,boggle,verb,y,-1
842,1.0,bogus,adj,n,-1
843,1.0,boil,verb,y,-1
844,1.0,boiling,adverb,n,-1
845,1.0,boisterous,adj,n,-1
846,1.0,bold,adj,n,1
847,1.0,boldly,adverb,n,1
848,1.0,boldness,noun,n,1
849,1.0,bolster,verb,y,1
850,0.5,bombard,verb,y,-1
851,0.5,bomb,verb,y,-1
852,1.0,bombardment,adj,n,-1
853,1.0,bombardment,noun,n,-1
854,1.0,bombastic,adj,n,-1
855,1.0,bondage,noun,n,-1
856,1.0,bonkers,adj,n,-1
857,1.0,bonkers,noun,n,-1
858,1.0,bonny,adj,n,1
859,0.5,bonus,noun,n,1
860,0.5,boom,noun,n,1
861,0.5,booming,adj,n,1
862,0.5,boost,adj,n,1
863,0.5,boost,verb,y,1
864,1.0,bore,verb,y,-1
865,1.0,boredom,noun,n,-1
866,1.0,boring,adj,n,-1
867,1.0,boring,anypos,y,-1
868,1.0,botch,verb,y,-1
869,1.0,bother,noun,n,-1
870,1.0,bother,verb,y,-1
871,1.0,bothersome,adj,n,-1
872,1.0,boundless,adj,n,1
873,1.0,bountiful,adj,n,1
874,1.0,bowdlerize,verb,y,-1
875,0.5,boycott,adj,n,-1
876,0.5,boycott,noun,n,-1
877,1.0,brag,noun,n,-1
878,1.0,brag,verb,y,-1
879,1.0,braggart,anypos,y,-1
880,1.0,braggart,noun,n,-1
881,1.0,bragger,anypos,y,-1
882,1.0,bragger,noun,n,-1
883,1.0,brains,adj,n,1
884,1.0,brains,noun,n,1
885,1.0,brainwash,verb,y,-1
886,1.0,brainy,adj,n,1
887,1.0,brash,adj,n,-1
888,1.0,brashly,anypos,n,-1
889,1.0,brashness,noun,n,-1
890,1.0,brat,noun,n,-1
891,1.0,bravado,noun,n,-1
892,1.0,brave,adj,n,1
893,1.0,brave,verb,y,1
894,1.0,bravery,adj,n,1
895,1.0,bravery,noun,n,1
896,1.0,brazen,anypos,n,-1
897,1.0,brazenly,anypos,n,-1
898,1.0,brazenly,anypos,n,-1
899,1.0,brazenness,noun,n,-1
900,1.0,brazenness,noun,n,-1
901,0.5,breach,adj,n,-1
902,0.5,breach,noun,n,-1
903,0.5,break,verb,y,-1
904,1.0,break-point,adj,n,-1
905,1.0,break-point,noun,n,-1
906,0.5,breakdown,verb,y,-1
907,0.5,breakthrough,adj,n,1
908,0.5,breakthrough,noun,n,1
909,0.5,breakthroughs,adj,n,1
910,0.5,breakthroughs,noun,n,1
911,1.0,breathlessness,adj,n,1
912,1.0,breathlessness,noun,n,1
913,1.0,breathtaking,adj,n,1
914,1.0,breathtakingly,anypos,n,1
915,0.5,bright,adj,n,1
916,0.5,brighten,anypos,y,1
917,0.5,brightness,noun,n,1
918,0.5,brilliance,noun,n,1
919,1.0,brilliant,adj,n,1
920,1.0,brilliant,anypos,y,1
921,1.0,brilliantly,anypos,n,1
922,1.0,brimstone,adj,n,-1
923,1.0,brimstone,noun,n,-1
924,0.5,brisk,adj,n,1
925,1.0,bristle,verb,y,-1
926,0.5,brittle,adj,n,-1
927,0.5,broad,adj,n,1
928,0.5,broad-based,adj,n,0
929,0.5,broke,adj,n,-1
930,1.0,broken-hearted,adj,n,-1
931,1.0,brood,verb,y,-1
932,1.0,brook,verb,y,1
933,0.5,brotherly,adj,n,1
934,1.0,browbeat,verb,y,-1
935,0.5,bruise,noun,n,-1
936,1.0,brusque,adj,n,-1
937,1.0,brutal,adj,n,-1
938,1.0,brutalising,adj,n,-1
939,1.0,brutalising,noun,n,-1
940,1.0,brutalities,anypos,n,-1
941,1.0,brutalities,noun,n,-1
942,1.0,brutality,noun,n,-1
943,1.0,brutalize,verb,y,-1
944,1.0,brutalizing,adj,n,-1
945,1.0,brutally,anypos,n,-1
946,1.0,brute,noun,n,-1
947,1.0,brutish,adj,n,-1
948,0.5,bug,verb,y,-1
949,0.5,buckle,verb,y,-1
950,0.5,bulky,adj,n,-1
951,0.5,bull,adj,n,1
952,0.5,bull,noun,n,1
953,1.0,bullies,adj,n,-1
954,1.0,bullies,noun,n,-1
955,0.5,bullish,adj,n,1
956,0.5,bullish,noun,n,1
957,1.0,bully,adj,n,-1
958,1.0,bully,noun,n,-1
959,1.0,bullyingly,anypos,n,-1
960,0.5,bum,noun,n,-1
961,0.5,bumpy,adj,n,-1
962,1.0,bungle,verb,y,-1
963,1.0,bungler,anypos,y,-1
964,0.5,bunk,noun,n,-1
965,0.5,buoyant,adj,n,1
966,1.0,burden,adj,n,-1
967,1.0,burden,noun,n,-1
968,1.0,burdensome,adj,n,-1
969,1.0,burdensome,anypos,y,-1
970,1.0,burdensomely,anypos,y,-1
971,1.0,burn,verb,y,-1
972,0.5,busy,adj,n,-1
973,1.0,busybody,noun,n,-1
974,0.5,butcher,verb,y,-1
975,1.0,butchery,noun,n,-1
976,1.0,byzantine,adj,n,-1
977,1.0,cackle,verb,y,-1
978,1.0,cajole,verb,y,-1
979,1.0,calamities,noun,n,-1
980,1.0,calamitous,adj,n,-1
981,1.0,calamitously,anypos,n,-1
982,1.0,calamity,anypos,y,-1
983,1.0,calamity,noun,n,-1
984,1.0,callous,adj,n,-1
985,0.5,calm,adj,n,1
986,0.5,calm,verb,y,1
987,1.0,calming,anypos,y,1
988,0.5,calmness,noun,n,1
989,1.0,calumniate,verb,y,-1
990,1.0,calumniation,noun,n,-1
991,1.0,calumnies,noun,n,-1
992,1.0,calumnious,adj,n,-1
993,1.0,calumniously,anypos,n,-1
994,1.0,calumny,noun,n,-1
995,0.5,cancer,noun,n,-1
996,0.5,cancerous,adj,n,-1
997,1.0,candid,adj,n,1
998,1.0,candor,noun,n,1
999,1.0,cannibal,noun,n,-1
1000,1.0,cannibalize,verb,y,-1
1001,0.5,capable,adj,n,1
1002,0.5,capability,noun,n,1
1003,0.5,capably,adj,n,1
1004,0.5,capitalize,verb,y,1
1005,0.5,capitulate,verb,y,-1
1006,1.0,capricious,adj,n,-1
1007,1.0,capriciously,anypos,n,-1
1008,1.0,capriciousness,noun,n,-1
1009,0.5,capsize,verb,y,-1
1010,1.0,captivate,verb,y,1
1011,1.0,captivating,adj,n,1
1012,1.0,captivation,noun,n,1
1013,0.5,captive,adj,n,-1
1014,0.5,care,verb,y,1
1015,1.0,carefree,adj,n,1
1016,0.5,careful,adj,n,1
1017,1.0,careless,adj,n,-1
1018,1.0,carelessness,noun,n,-1
1019,1.0,caricature,verb,y,-1
1020,1.0,carnage,noun,n,-1
1021,1.0,carp,verb,y,-1
1022,0.5,cartoon,adj,n,-1
1023,0.5,cartoon,noun,n,-1
1024,1.0,cartoonish,anypos,y,-1
1025,0.5,cash-strapped,adj,n,-1
1026,1.0,castigate,verb,y,-1
1027,0.5,casualty,noun,y,-1
1028,1.0,cataclysm,noun,n,-1
1029,1.0,cataclysmal,adj,n,-1
1030,1.0,cataclysmic,adj,n,-1
1031,1.0,cataclysmically,anypos,n,-1
1032,1.0,catalyst,adj,n,1
1033,1.0,catalyst,noun,n,1
1034,1.0,catastrophe,anypos,y,-1
1035,1.0,catastrophe,noun,n,-1
1036,1.0,catastrophes,noun,n,-1
1037,1.0,catastrophic,adj,n,-1
1038,1.0,catastrophic,anypos,y,-1
1039,1.0,catastrophically,anypos,n,-1
1040,1.0,catchy,adj,n,1
1041,1.0,caustic,adj,n,-1
1042,1.0,caustically,anypos,n,-1
1043,1.0,cautionary,adj,n,-1
1044,0.5,cautious,adj,n,-1
1045,0.5,cave,verb,y,-1
1046,0.5,ceaseless,adj,n,0
1047,1.0,celebrate,verb,y,1
1048,1.0,celebrated,adj,n,1
1049,1.0,celebration,noun,n,1
1050,1.0,celebratory,anypos,y,1
1051,0.5,celebrity,noun,n,1
1052,1.0,censure,adj,n,-1
1053,1.0,censure,noun,n,-1
1054,1.0,censure,verb,y,-1
1055,0.5,central,adj,n,0
1056,0.5,certain,anypos,y,0
1057,1.0,certainly,anypos,n,0
1058,0.5,certified,adj,n,0
1059,1.0,chafe,verb,y,-1
1060,1.0,chaff,verb,y,-1
1061,1.0,chagrin,noun,n,-1
1062,1.0,chagrin,verb,y,-1
1063,0.5,challenge,noun,n,-1
1064,0.5,challenge,verb,y,-1
1065,0.5,challenging,adj,n,-1
1066,0.5,champion,adj,n,1
1067,0.5,champion,anypos,y,1
1068,0.5,champ,noun,n,1
1069,0.5,champion,noun,n,1
1070,0.5,chant,adj,n,0
1071,0.5,chant,noun,n,0
1072,1.0,chaos,noun,n,-1
1073,1.0,chaotic,adj,n,-1
1074,1.0,charisma,noun,n,-1
1075,1.0,charismatic,adj,n,1
1076,0.5,charitable,adj,n,1
1077,0.5,charitable,noun,n,1
1078,0.5,charity,noun,n,1
1079,1.0,charm,adj,n,1
1080,1.0,charm,noun,n,1
1081,1.0,charm,verb,y,1
1082,1.0,charming,adj,n,1
1083,1.0,charming,anypos,n,1
1084,1.0,charmingly,adj,n,1
1085,1.0,chaste,adj,n,1
1086,1.0,chasten,verb,y,-1
1087,1.0,chastise,verb,y,-1
1088,1.0,chastisement,anypos,y,-1
1089,1.0,chatter,verb,y,-1
1090,1.0,chatterbox,anypos,y,-1
1091,1.0,cheapen,verb,y,-1
1092,1.0,cheap,adj,n,-1
1093,1.0,cheat,noun,n,-1
1094,1.0,cheat,verb,y,-1
1095,1.0,cheater,anypos,y,-1
1096,1.0,cheer,noun,n,1
1097,1.0,cheer,verb,y,1
1098,1.0,cheery,adj,n,1
1099,1.0,cheerful,adj,n,1
1100,1.0,cheerless,adj,n,-1
1101,1.0,cherish,verb,y,1
1102,1.0,cherished,adj,n,1
1103,1.0,cherub,noun,n,1
1104,1.0,chic,adj,n,1
1105,1.0,chide,verb,y,-1
1106,1.0,childish,adj,n,-1
1107,0.5,chill,verb,y,-1
1108,0.5,chilly,adj,n,-1
1109,1.0,chit,anypos,y,-1
1110,1.0,chivalry,noun,n,1
1111,1.0,chivalrous,adj,n,1
1112,0.5,choppy,adj,n,-1
1113,0.5,choke,verb,y,-1
1114,0.5,chore,noun,n,-1
1115,0.5,chronic,adj,n,-1
1116,0.5,chum,noun,n,1
1117,1.0,civility,noun,n,1
1118,0.5,civilization,noun,n,1
1119,0.5,civilize,adj,n,1
1120,0.5,civilize,verb,y,1
1121,0.5,civil,adj,n,1
1122,0.5,claim,anypos,y,0
1123,0.5,clamor,noun,n,-1
1124,0.5,clamorous,adj,n,-1
1125,0.5,clandestine,adj,n,0
1126,0.5,clarity,adj,n,1
1127,0.5,clash,adj,n,-1
1128,0.5,clash,noun,n,-1
1129,0.5,classic,noun,n,1
1130,0.5,clean,adj,n,1
1131,0.5,cleanliness,noun,n,1
1132,0.5,cleanse,verb,n,1
1133,0.5,clear,anypos,y,1
1134,1.0,clear-cut,adj,n,1
1135,1.0,clearer,adj,n,1
1136,1.0,clearer,noun,n,1
1137,1.0,clearly,anypos,n,1
1138,1.0,clever,adj,n,1
1139,1.0,cliche,anypos,n,-1
1140,1.0,cliched,anypos,n,-1
1141,0.5,clique,noun,n,-1
1142,0.5,clog,verb,y,-1
1143,0.5,close,adj,n,-1
1144,1.0,closeness,adj,n,1
1145,1.0,closeness,noun,n,1
1146,1.0,cloud,verb,y,-1
1147,1.0,clout,adj,n,1
1148,1.0,clout,noun,n,1
1149,1.0,clumsy,adj,n,-1
1150,0.5,co-operation,adj,n,1
1151,0.5,co-operation,noun,n,1
1152,0.5,coarse,adj,n,-1
1153,1.0,coax,verb,y,1
1154,1.0,cocky,adj,n,-1
1155,0.5,coddle,verb,y,1
1156,1.0,coerce,verb,y,-1
1157,1.0,coercion,noun,n,-1
1158,1.0,coercive,adj,n,-1
1159,1.0,cogent,adj,n,1
1160,0.5,cohesive,adj,n,1
1161,1.0,cogitate,verb,y,0
1162,0.5,cognizance,adj,n,0
1163,0.5,cognizance,noun,n,0
1164,1.0,cognizant,noun,n,0
1165,0.5,cohere,verb,y,1
1166,1.0,coherence,adj,n,1
1167,1.0,coherence,noun,n,1
1168,0.5,coherent,adj,n,1
1169,0.5,cohesion,noun,n,1
1170,0.5,cohesive,adj,n,1
1171,0.5,cold,adj,n,-1
1172,1.0,coldly,adverb,n,-1
1173,0.5,collapse,adj,n,-1
1174,0.5,collapse,verb,y,-1
1175,0.5,collide,verb,y,-1
1176,1.0,collude,verb,y,-1
1177,1.0,collusion,noun,n,-1
1178,0.5,colorful,adj,n,1
1179,0.5,colossal,adj,n,1
1180,0.5,combative,adj,n,-1
1181,0.5,comeback,adj,n,1
1182,0.5,comeback,noun,n,1
1183,0.5,comedy,noun,n,-1
1184,0.5,comedy,adj,n,-1
1185,1.0,comely,adj,n,1
1186,0.5,comfort,verb,y,1
1187,0.5,comfortable,adj,n,1
1188,0.5,comfortable,noun,n,1
1189,0.5,comfortably,adverb,n,1
1190,1.0,comforting,anypos,n,1
1191,0.5,comical,adj,n,-1
1192,1.0,commend,verb,y,1
1193,1.0,commendable,adj,n,1
1194,1.0,commendably,adverb,n,1
1195,0.5,commensurate,adj,n,1
1196,0.5,commonsense,noun,n,1
1197,0.5,commonsensible,adj,n,1
1198,0.5,commonsensibly,adverb,n,1
1199,0.5,commonsensical,adj,n,1
1200,0.5,comment,adj,n,0
1201,0.5,comment,noun,n,0
1202,0.5,commentator,adj,n,0
1203,0.5,commentator,noun,n,0
1204,0.5,commodious,adj,n,1
1205,1.0,commiserate,verb,y,-1
1206,0.5,commitment,adj,n,1
1207,0.5,commitment,noun,n,1
1208,0.5,commonplace,adj,n,-1
1209,1.0,commotion,adj,n,-1
1210,1.0,commotion,noun,n,-1
1211,0.5,compact,adj,n,1
1212,1.0,compassion,noun,n,1
1213,1.0,compassionate,adj,n,1
1214,0.5,compatible,adj,n,1
1215,0.5,compatible,noun,n,1
1216,1.0,compel,verb,y,-1
1217,1.0,compelling,adj,n,1
1218,1.0,compelling,noun,n,1
1219,1.0,compensate,verb,y,1
1220,0.5,competent,adj,n,1
1221,0.5,competence,noun,n,1
1222,0.5,competency,noun,n,1
1223,0.5,competitive,adj,n,1
1224,0.5,competitive,noun,n,1
1225,0.5,competitiveness,anypos,n,1
1226,1.0,complacent,adj,n,-1
1227,1.0,complacent,noun,n,-1
1228,1.0,complain,verb,y,-1
1229,1.0,complaining,adj,n,-1
1230,1.0,complaining,noun,n,-1
1231,1.0,complaint,noun,n,-1
1232,1.0,complaints,adj,n,-1
1233,1.0,complaints,noun,n,-1
1234,1.0,complement,noun,n,1
1235,0.5,complement,verb,y,1
1236,0.5,complete,adj,n,0
1237,0.5,completely,adverb,y,0
1238,0.5,complex,adj,n,-1
1239,1.0,compliant,adj,n,1
1240,1.0,compliant,noun,n,1
1241,0.5,complicate,verb,y,-1
1242,0.5,complicated,adj,n,-1
1243,0.5,complication,noun,n,-1
1244,1.0,complicit,adj,n,-1
1245,1.0,compliment,verb,y,1
1246,1.0,complimentary,anypos,n,1
1247,1.0,comprehend,verb,y,0
1248,0.5,comprehensive,adj,n,1
1249,0.5,compromise,adj,n,1
1250,0.5,compromise,noun,n,1
1251,0.5,compromise,verb,y,1
1252,0.5,compromises,adj,n,1
1253,0.5,compromises,noun,n,1
1254,1.0,compulsion,noun,n,-1
1255,1.0,compulsive,adj,n,-1
1256,0.5,compulsory,adj,n,-1
1257,1.0,comrades,adj,n,1
1258,1.0,comrades,noun,n,1
1259,1.0,concede,verb,y,-1
1260,1.0,conceit,noun,n,-1
1261,1.0,conceited,adj,n,-1
1262,1.0,conceivable,adj,n,1
1263,1.0,conceivable,noun,n,1
1264,1.0,concern,adj,n,-1
1265,1.0,concern,noun,n,-1
1266,0.5,concern,verb,y,-1
1267,1.0,concerned,anypos,y,-1
1268,0.5,concerning,adj,n,0
1269,0.5,concerning,noun,n,0
1270,1.0,concerns,adj,n,-1
1271,1.0,concerns,noun,n,-1
1272,0.5,concerted,adj,n,0
1273,0.5,concession,adj,n,-1
1274,0.5,concession,noun,n,-1
1275,0.5,concessions,adj,n,-1
1276,0.5,concessions,noun,n,-1
1277,1.0,conciliate,verb,y,1
1278,1.0,conciliatory,adj,n,1
1279,0.5,conclusive,adj,n,1
1280,0.5,concrete,adj,n,1
1281,1.0,concur,verb,y,1
1282,1.0,condescend,verb,y,-1
1283,1.0,condescending,adj,n,-1
1284,1.0,condescendingly,adverb,n,-1
1285,1.0,condescension,noun,n,-1
1286,1.0,condemn,anypos,y,-1
1287,1.0,condemn,verb,y,-1
1288,1.0,condemnable,adj,n,-1
1289,1.0,condemnation,noun,n,-1
1290,1.0,condolence,noun,n,-1
1291,1.0,condolences,adj,n,-1
1292,1.0,condolences,noun,n,-1
1293,1.0,condone,verb,y,1
1294,0.5,conducive,adj,n,1
1295,0.5,conducive,noun,n,1
1296,0.5,confer,verb,y,1
1297,1.0,confess,verb,y,-1
1298,1.0,confession,noun,n,-1
1299,1.0,confessions,adj,n,-1
1300,1.0,confessions,noun,n,-1
1301,1.0,confide,verb,y,0
1302,1.0,confidence,adj,n,1
1303,1.0,confidence,noun,n,1
1304,1.0,confident,adj,n,1
1305,0.5,conflict,adj,n,-1
1306,0.5,conflict,noun,n,-1
1307,0.5,confound,anypos,y,-1
1308,0.5,confound,verb,y,-1
1309,0.5,confounded,anypos,y,-1
1310,0.5,confounding,anypos,y,-1
1311,0.5,confront,verb,y,-1
1312,1.0,confrontation,adj,n,-1
1313,1.0,confrontation,noun,n,-1
1314,0.5,confrontational,adj,n,-1
1315,1.0,confuse,verb,y,-1
1316,1.0,confused,anypos,y,-1
1317,1.0,confusing,adj,n,-1
1318,1.0,confusing,anypos,y,-1
1319,1.0,confusion,adj,n,-1
1320,1.0,confusion,noun,n,-1
1321,1.0,confute,verb,y,1
1322,1.0,congenial,adj,n,1
1323,0.5,congested,adj,n,-1
1324,0.5,congestion,noun,n,-1
1325,1.0,congratulate,verb,y,1
1326,1.0,congratulations,adj,n,1
1327,1.0,congratulations,noun,n,1
1328,1.0,congratulatory,anypos,y,1
1329,1.0,conjecture,verb,y,0
1330,0.5,conquer,verb,y,1
1331,0.5,conscience,adj,n,0
1332,0.5,conscience,noun,n,1
1333,1.0,conscientious,adj,n,1
1334,0.5,consciousness,adj,n,0
1335,0.5,consciousness,noun,n,0
1336,1.0,consensus,noun,n,1
1337,1.0,consent,verb,y,1
1338,1.0,consequently,anypos,y,0
1339,1.0,consider,verb,y,0
1340,1.0,considerable,adj,n,0
1341,1.0,considerably,anypos,n,0
1342,1.0,considerate,adj,n,1
1343,0.5,consideration,adj,n,0
1344,0.5,consideration,noun,n,0
1345,0.5,consistent,adj,n,1
1346,0.5,console,verb,y,1
1347,1.0,conspicuous,adj,n,-1
1348,1.0,conspicuous,noun,n,-1
1349,1.0,conspicuously,anypos,y,-1
1350,0.5,conspiracies,adj,n,-1
1351,0.5,conspiracies,noun,n,-1
1352,0.5,conspiracy,adj,n,-1
1353,0.5,conspiracy,noun,n,-1
1354,1.0,conspirator,adj,n,-1
1355,1.0,conspirator,noun,n,-1
1356,1.0,conspiratorial,anypos,n,-1
1357,1.0,conspire,verb,y,-1
1358,1.0,constancy,noun,n,1
1359,1.0,consternation,noun,n,-1
1360,0.5,constitutions,adj,n,0
1361,0.5,constitutions,noun,n,0
1362,0.5,constrain,verb,y,-1
1363,0.5,constraint,noun,n,-1
1364,0.5,constructive,adj,n,1
1365,0.5,constructive,adj,n,1
1366,0.5,constructive,noun,n,1
1367,0.5,consume,verb,y,-1
1368,1.0,consummate,adj,n,1
1369,0.5,contagious,adj,n,-1
1370,0.5,contaminate,verb,y,-1
1371,0.5,contamination,noun,n,-1
1372,1.0,contemplate,verb,y,0
1373,1.0,contempt,noun,n,-1
1374,1.0,contemptible,adj,n,-1
1375,1.0,contemptuous,adj,n,-1
1376,1.0,contemptuously,anypos,n,-1
1377,1.0,contend,verb,y,-1
1378,1.0,content,adj,n,1
1379,0.5,content,verb,y,1
1380,1.0,contention,noun,n,-1
1381,1.0,contentment,noun,n,1
1382,1.0,contentious,adj,n,-1
1383,1.0,contentious,noun,n,-1
1384,0.5,continuity,noun,n,1
1385,0.5,continuous,adj,n,0
1386,1.0,contort,verb,y,-1
1387,1.0,contortions,adj,n,-1
1388,1.0,contortions,noun,n,-1
1389,1.0,contradict,verb,y,-1
1390,1.0,contradiction,noun,n,-1
1391,1.0,contradictory,adj,n,-1
1392,1.0,contrariness,anypos,n,-1
1393,1.0,contrary,adj,n,-1
1394,1.0,contravene,verb,y,-1
1395,0.5,contribution,adj,n,1
1396,0.5,contribution,noun,n,1
1397,1.0,contrive,verb,y,-1
1398,1.0,contrived,anypos,n,-1
1399,0.5,controversial,adj,n,-1
1400,0.5,controversial,noun,n,-1
1401,0.5,controversy,adj,n,-1
1402,0.5,controversy,noun,n,-1
1403,0.5,convenient,adj,n,1
1404,1.0,convenient,anypos,n,1
1405,1.0,conveniently,anypos,y,1
1406,0.5,conviction,adj,n,1
1407,0.5,conviction,noun,n,1
1408,0.5,convince,verb,y,1
1409,1.0,convincing,adj,n,1
1410,1.0,convincing,noun,n,1
1411,1.0,convincingly,anypos,n,1
1412,1.0,convoluted,adj,n,-1
1413,0.5,cooperate,verb,y,1
1414,0.5,cooperation,adj,n,1
1415,0.5,cooperation,noun,n,1
1416,0.5,cooperative,adj,n,1
1417,0.5,cooperatively,adverb,n,1
1418,0.5,coping,adj,n,-1
1419,0.5,coping,noun,n,-1
1420,0.5,cordial,adj,n,1
1421,1.0,cornerstone,adj,n,1
1422,1.0,cornerstone,noun,n,1
1423,0.5,correct,adj,n,1
1424,0.5,correct,anypos,y,1
1425,0.5,corrective,adj,n,0
1426,1.0,correctly,anypos,y,1
1427,0.5,corrode,verb,y,-1
1428,0.5,corrosion,noun,n,-1
1429,0.5,corrosive,adj,n,-1
1430,1.0,corrupt,adj,n,-1
1431,1.0,corrupt,verb,y,-1
1432,1.0,corruption,noun,n,-1
1433,0.5,cost-effective,adj,n,1
1434,0.5,cost-saving,adj,n,1
1435,0.5,costly,adj,n,-1
1436,0.5,could,anypos,y,0
1437,1.0,counterproductive,adj,n,-1
1438,1.0,coupists,adj,n,-1
1439,1.0,coupists,noun,n,-1
1440,1.0,courage,adj,n,1
1441,1.0,courage,noun,n,1
1442,1.0,courageous,adj,n,1
1443,1.0,courageously,anypos,n,1
1444,1.0,courageousness,noun,n,1
1445,1.0,court,verb,y,1
1446,1.0,courteous,adj,n,1
1447,1.0,courtesy,noun,n,1
1448,1.0,courtly,adj,n,1
1449,0.5,covenant,noun,n,1
1450,0.5,covert,adj,n,0
1451,1.0,covet,verb,y,0
1452,1.0,coveting,adj,n,0
1453,1.0,covetingly,anypos,n,0
1454,1.0,covetous,adj,n,-1
1455,1.0,covetous,anypos,n,-1
1456,1.0,covetously,anypos,n,-1
1457,0.5,cow,verb,y,-1
1458,1.0,coward,noun,n,-1
1459,1.0,cowardly,anypos,n,-1
1460,1.0,cozy,adj,n,1
1461,0.5,crackdown,adj,n,-1
1462,0.5,crackdown,noun,n,-1
1463,1.0,crafty,adj,n,-1
1464,0.5,cramped,adj,n,-1
1465,1.0,cranky,adj,n,-1
1466,1.0,crass,adj,n,-1
1467,1.0,crave,verb,y,1
1468,1.0,craven,anypos,y,-1
1469,1.0,cravenly,anypos,n,-1
1470,1.0,craving,noun,n,1
1471,1.0,craze,noun,n,-1
1472,1.0,crazily,anypos,n,-1
1473,1.0,craziness,noun,n,-1
1474,1.0,crazy,anypos,n,-1
1475,1.0,creative,adj,n,1
1476,1.0,credence,adj,n,1
1477,1.0,credence,noun,n,1
1478,1.0,credible,adj,n,1
1479,1.0,credulous,adj,n,-1
1480,0.5,crime,noun,n,-1
1481,0.5,criminal,noun,n,-1
1482,1.0,cringe,verb,y,-1
1483,1.0,cripple,verb,y,-1
1484,1.0,crippling,adj,n,-1
1485,0.5,crisis,adj,n,-1
1486,0.5,crisis,noun,n,-1
1487,0.5,crisp,adj,n,1
1488,1.0,critic,noun,n,-1
1489,1.0,critical,anypos,y,-1
1490,1.0,criticism,adj,n,-1
1491,1.0,criticism,noun,n,-1
1492,1.0,criticisms,adj,n,-1
1493,1.0,criticisms,noun,n,-1
1494,1.0,criticize,verb,y,-1
1495,1.0,critics,adj,n,-1
1496,1.0,critics,noun,n,-1
1497,1.0,crook,noun,n,-1
1498,1.0,crooked,adj,n,-1
1499,1.0,cross,adj,n,-1
1500,0.5,crowded,adj,n,-1
1501,0.5,crude,adj,n,-1
1502,1.0,cruel,adj,n,-1
1503,1.0,cruelties,noun,n,-1
1504,1.0,cruelty,noun,n,-1
1505,0.5,crumble,verb,y,-1
1506,0.5,crumple,verb,y,-1
1507,1.0,crusade,adj,n,1
1508,1.0,crusade,noun,n,1
1509,1.0,crusader,noun,n,1
1510,0.5,crush,verb,y,-1
1511,0.5,crushing,adj,n,-1
1512,1.0,cry,verb,y,-1
1513,1.0,culpable,adj,n,-1
1514,1.0,cuplrit,noun,n,-1
1515,1.0,cumbersome,adj,n,-1
1516,1.0,cure-all,adj,n,1
1517,1.0,cure-all,noun,n,1
1518,1.0,curious,anypos,y,1
1519,1.0,curiously,anypos,y,1
1520,1.0,curse,noun,n,-1
1521,1.0,curse,verb,y,-1
1522,1.0,cursed,adj,n,-1
1523,1.0,cursed,anypos,n,-1
1524,1.0,curses,noun,n,-1
1525,0.5,cursory,adj,n,-1
1526,0.5,curt,adj,n,-1
1527,1.0,cuss,verb,y,-1
1528,0.5,cut,verb,y,-1
1529,1.0,cute,adj,n,1
1530,1.0,cutthroat,adj,n,-1
1531,1.0,cynical,adj,n,-1
